# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   col17   col18   wmin   Starflag  
  EDCSNJ1138057-1131517   11.634907   -11.531028   22.658   22.168   21.703   22.386   21.871   21.42    22.367   21.85    21.382   0       0       0       0.95    0.59    0.83    0.5    0         
  EDCSNJ1138056-1136287   11.634887   -11.607983   23.458   22.411   21.539   23.044   21.981   21.129   22.978   21.892   21.032   3       3       3       0.71    0.04    0.18    0.5    0         
  EDCSNJ1138056-1132334   11.634901   -11.542618   25.585   25.204   24.746   25.447   25.19    24.714   25.403   25.146   25.146   0       0       0       0.95    0.96    0.93    0.97   0         
  EDCSNJ1138056-1137080   11.634877   -11.618892   21.781   20.937   20.005   21.679   20.797   19.867   21.664   20.776   19.843   0       0       0       0.99    0.99    0.99    0.25   1         
  EDCSNJ1138056-1136083   11.634879   -11.602312   27.292   26.111   25.049   27.482   26.002   25.007   27.23    25.913   25.418   0       0       0       0.58    0.74    0.88    0.61   0         
  EDCSNJ1138056-1133079   11.634888   -11.55219    24.24    23.648   23.184   23.981   23.419   22.983   23.793   23.321   22.937   0       0       0       0.98    0.96    0.98    0.99   0         
  EDCSNJ1138055-1137589   11.634866   -11.633021   24.915   24.497   23.829   24.521   24.05    23.387   24.451   23.909   23.239   0       0       0       0.78    0.03    0.04    0.0    0         
  EDCSNJ1138056-1133025   11.634884   -11.550686   24.14    23.37    22.831   23.859   23.08    22.584   23.816   23.039   22.629   0       0       0       0.98    0.94    0.98    0.99   0         
  EDCSNJ1138056-1131378   11.634891   -11.527159   25.137   24.929   24.553   24.952   24.681   24.223   25.145   24.442   24.113   1       1       1       0.98    0.78    0.81    0.5    0         
  EDCSNJ1138056-1134023   11.634879   -11.567311   27.255   26.545   25.227   27.297   26.437   25.193   27.563   26.133   27.195   0       0       0       0.53    0.41    0.68    1.0    0         
  EDCSNJ1138055-1135281   11.634869   -11.591152   25.079   24.796   23.91    24.838   24.498   23.794   24.693   24.381   23.866   3       3       3       0.96    0.98    0.97    0.99   0         
  EDCSNJ1138055-1134085   11.634871   -11.569027   25.325   25.054   24.298   24.576   24.438   23.87    24.41    24.294   23.746   2       2       2       0.95    0.85    0.97    0.99   0         
  EDCSNJ1138055-1135438   11.634863   -11.59549    25.336   24.857   24.378   24.836   24.379   24.008   24.699   24.387   24.008   0       0       0       0.98    0.14    0.19    0.88   0         
  EDCSNJ1138055-1134282   11.634867   -11.574499   24.616   24.051   23.615   24.366   23.739   23.37    24.18    23.584   23.182   0       0       0       0.95    0.51    0.51    0.99   0         
  EDCSNJ1138055-1136131   11.634858   -11.603644   25.942   25.449   24.459   25.118   24.698   23.717   24.836   24.307   23.264   1       1       1       0.72    0.01    0.01    0.56   0         
  EDCSNJ1138055-1134498   11.634862   -11.580495   25.349   25.257   25.024   24.998   24.852   24.79    24.843   24.642   24.54    0       0       0       0.96    0.95    0.77    1.0    0         
  EDCSNJ1138055-1133057   11.634866   -11.551592   25.662   25.229   24.983   25.188   24.802   24.669   24.576   24.207   24.056   0       0       0       0.95    0.73    0.91    0.99   0         
  EDCSNJ1138055-1134111   11.634859   -11.569741   29.011   26.607   25.678   26.667   25.873   25.24    25.944   25.542   24.558   0       0       0       0.43    0.49    0.51    0.99   0         
  EDCSNJ1138055-1132313   11.634862   -11.542034   24.805   24.702   24.288   24.701   24.556   24.061   24.426   24.198   24.036   0       0       0       0.97    0.97    0.96    0.94   0         
  EDCSNJ1138054-1135517   11.634843   -11.597707   24.561   24.14    23.746   24.358   23.895   23.427   24.151   23.674   23.175   0       0       0       0.97    0.98    0.97    0.8    0         
  EDCSNJ1138054-1137158   11.634837   -11.621048   25.558   25.261   25.059   25.683   25.327   25.057   25.665   25.307   25.088   0       0       0       0.95    0.96    0.86    0.16   0         
  EDCSNJ1138055-1132542   11.634855   -11.54838    25.279   25.127   24.784   24.882   24.861   24.785   24.718   24.748   24.602   0       0       0       0.96    0.95    0.94    0.99   0         
  EDCSNJ1138054-1135020   11.63484    -11.583882   25.155   25.026   24.642   24.924   24.75    24.514   24.84    24.584   24.299   0       0       0       0.96    0.96    0.94    0.99   0         
  EDCSNJ1138054-1135300   11.634831   -11.591659   23.824   23.265   22.764   23.365   22.794   22.322   23.29    22.726   22.247   3       3       3       0.05    0.03    0.04    0.99   0         
  EDCSNJ1138054-1136539   11.634821   -11.614965   25.699   25.314   24.933   25.531   25.07    24.882   25.779   25.01    24.896   0       0       0       0.93    0.94    0.76    0.4    0         
  EDCSNJ1138054-1133088   11.634835   -11.552434   25.16    24.841   24.703   24.768   24.517   24.416   24.626   24.289   24.275   0       0       0       0.97    0.96    0.93    0.99   0         
  EDCSNJ1138054-1136050   11.63482    -11.601392   24.726   24.567   24.197   24.344   24.168   23.905   24.188   24.047   23.935   0       0       0       0.95    0.51    0.17    0.63   0         
  EDCSNJ1138054-1131383   11.634838   -11.527296   23.582   22.703   21.889   23.325   22.446   21.633   23.17    22.375   21.568   0       0       0       0.98    0.98    0.98    0.5    0         
  EDCSNJ1138054-1135174   11.63482    -11.588156   25.269   24.296   23.644   25.132   24.187   23.441   24.919   24.182   23.492   0       0       0       0.95    0.98    0.97    0.99   0         
  EDCSNJ1138054-1133301   11.634828   -11.558355   22.874   21.732   20.866   22.555   21.387   20.452   22.367   21.229   20.238   3       3       3       0.9     0.85    0.67    0.99   0         
  EDCSNJ1138053-1136211   11.634813   -11.605851   21.707   20.485   19.605   21.152   19.925   19.054   20.94    19.721   18.853   3       3       3       0.12    0.03    0.04    0.5    0         
  EDCSNJ1138054-1131541   11.634831   -11.531699   25.953   25.592   25.295   25.942   25.581   25.811   25.521   25.458   25.196   0       0       0       0.9     0.94    0.73    0.5    0         
  EDCSNJ1138054-1131416   11.634829   -11.528235   24.816   24.601   24.326   24.894   24.413   24.223   25.353   24.544   24.41    0       0       0       0.97    0.97    0.97    0.5    0         
  EDCSNJ1138053-1133044   11.634816   -11.551236   26.542   26.204   25.933   26.488   25.841   26.522   25.756   25.177   26.111   0       0       0       0.66    0.66    0.59    0.99   0         
  EDCSNJ1138053-1137312   11.634796   -11.625343   24.948   24.541   24.032   24.549   24.131   23.654   24.493   24.084   23.763   0       0       0       0.36    0.03    0.02    0.0    0         
  EDCSNJ1138053-1134447   11.634807   -11.579081   26.368   26.106   26.198   26.425   26.072   99.0     26.911   26.971   99.0     0       0       0       0.68    0.7     0.51    0.99   0         
  EDCSNJ1138053-1135317   11.634803   -11.592128   25.55    25.307   24.247   25.195   24.903   23.936   24.987   24.698   23.768   3       3       3       0.95    0.51    0.83    0.99   0         
  EDCSNJ1138053-1135084   11.634803   -11.585654   26.107   25.466   24.843   25.804   25.22    24.506   25.953   25.277   24.318   0       0       0       0.72    0.94    0.8     0.99   0         
  EDCSNJ1138052-1137453   11.634786   -11.629261   25.693   25.166   24.733   25.407   24.639   24.401   25.328   24.526   24.293   0       0       0       0.94    0.68    0.53    0.0    0         
  EDCSNJ1138053-1134143   11.634799   -11.570628   27.788   26.317   26.024   28.135   26.107   26.155   99.0     26.732   26.451   0       0       0       0.4     0.57    0.5     0.99   0         
  EDCSNJ1138052-1135561   11.634787   -11.598909   19.755   19.377   18.994   19.651   19.241   18.857   19.633   19.218   18.83    2       2       2       1.0     1.0     1.0     0.74   1         
  EDCSNJ1138052-1136039   11.634786   -11.601078   25.732   25.768   25.459   25.286   25.214   24.787   25.2     25.228   24.783   0       0       0       0.88    0.66    0.72    0.64   0         
  EDCSNJ1138052-1137218   11.634776   -11.622709   26.36    25.562   25.055   26.135   25.497   25.08    26.255   25.655   25.678   0       0       0       0.66    0.91    0.75    0.1    0         
  EDCSNJ1138053-1133062   11.634793   -11.551731   25.946   25.332   24.852   25.668   25.142   24.66    25.109   24.669   24.36    0       0       0       0.89    0.95    0.93    0.99   0         
  EDCSNJ1138052-1134272   11.634784   -11.574225   26.607   26.022   25.924   26.509   25.558   25.696   25.734   25.043   25.396   0       0       0       0.7     0.71    0.53    0.99   0         
  EDCSNJ1138052-1133565   11.634784   -11.565705   25.186   24.833   24.447   24.812   24.481   24.057   24.782   24.447   23.977   3       3       3       0.95    0.96    0.94    0.99   0         
  EDCSNJ1138052-1135348   11.634768   -11.593      25.374   25.242   24.455   25.181   25.296   24.248   25.137   25.462   24.213   0       0       0       0.96    0.95    0.95    0.99   0         
  EDCSNJ1138052-1133127   11.634778   -11.553526   24.605   24.51    24.369   24.366   24.336   24.395   24.346   24.369   24.696   0       0       0       0.98    0.98    0.96    0.99   0         
  EDCSNJ1138052-1131399   11.634785   -11.52774    26.789   26.074   25.236   25.741   25.018   24.762   25.026   24.608   24.608   0       0       0       0.39    0.72    0.87    0.5    0         
  EDCSNJ1138052-1133446   11.634771   -11.562396   26.373   25.506   24.992   25.83    25.245   24.633   25.89    25.126   24.803   2       2       2       0.76    0.95    0.9     0.99   0         
  EDCSNJ1138052-1133580   11.63477    -11.566112   23.98    23.241   22.596   23.778   23.069   22.439   23.755   23.038   22.382   2       2       2       0.98    0.98    0.99    0.99   0         
  EDCSNJ1138051-1137428   11.634751   -11.628549   23.587   23.215   22.794   23.37    22.965   22.52    23.319   22.905   22.405   0       0       0       0.98    0.83    0.87    0.0    0         
  EDCSNJ1138051-1138023   11.634747   -11.633982   27.492   26.094   25.746   26.933   25.754   25.368   25.949   25.191   24.723   0       0       0       0.63    0.72    0.65    0.0    0         
  EDCSNJ1138051-1134209   11.634762   -11.572463   25.184   24.935   24.514   24.483   24.229   23.904   24.374   24.052   23.786   0       0       0       0.33    0.02    0.01    0.99   0         
  EDCSNJ1138051-1135593   11.634754   -11.59981    25.0     24.422   23.983   24.776   24.127   23.588   24.7     24.067   23.517   3       3       3       0.97    0.82    0.9     0.71   0         
  EDCSNJ1138052-1132409   11.634764   -11.544693   25.96    25.909   25.094   25.754   25.689   25.0     25.77    25.456   25.16    0       0       0       0.86    0.66    0.78    0.99   0         
  EDCSNJ1138050-1137144   11.634736   -11.620668   22.835   22.137   21.247   22.491   21.754   20.877   22.451   21.702   20.84    0       0       0       0.38    0.24    0.23    0.18   0         
  EDCSNJ1138051-1133410   11.634746   -11.561398   26.473   25.915   25.402   26.084   25.548   25.332   25.88    25.773   24.962   0       0       0       0.72    0.79    0.63    0.99   0         
  EDCSNJ1138051-1134230   11.634743   -11.573053   25.489   25.324   24.71    24.947   24.778   24.042   24.816   24.643   23.903   0       0       0       0.94    0.01    0.12    0.99   0         
  EDCSNJ1138050-1136480   11.634732   -11.613334   24.388   23.922   23.347   24.196   23.688   23.163   24.16    23.576   23.065   0       0       0       0.98    0.98    0.98    0.48   0         
  EDCSNJ1138050-1137353   11.634724   -11.62646    27.02    26.364   25.503   26.262   26.028   25.263   25.921   26.46    25.485   0       0       0       0.44    0.55    0.58    0.0    0         
  EDCSNJ1138050-1136141   11.634729   -11.603915   24.073   23.026   22.278   23.829   22.743   21.972   23.696   22.612   21.825   3       3       3       0.98    0.97    0.98    0.53   0         
  EDCSNJ1138050-1137488   11.634722   -11.630216   25.213   24.76    24.129   24.968   24.526   23.899   24.919   24.567   23.921   0       0       0       0.97    0.24    0.33    0.0    0         
  EDCSNJ1138050-1138002   11.634715   -11.633386   26.937   26.397   25.856   27.271   25.685   25.28    27.731   25.234   24.497   0       0       0       0.59    0.58    0.5     0.0    0         
  EDCSNJ1138050-1136288   11.63472    -11.607989   24.477   24.137   23.73    24.259   23.879   23.432   24.088   23.662   23.041   0       0       0       0.98    0.95    0.96    0.5    0         
  EDCSNJ1138051-1132331   11.634737   -11.542525   26.074   25.431   24.715   25.196   24.696   24.314   24.856   24.359   24.335   0       0       0       0.55    0.96    0.96    0.97   0         
  EDCSNJ1138051-1131476   11.63474    -11.529888   25.534   25.009   24.82    25.267   24.723   24.63    25.231   24.605   24.481   0       0       0       0.94    0.96    0.9     0.5    0         
  EDCSNJ1138050-1132546   11.634732   -11.548491   23.34    22.66    22.03    23.159   22.444   21.782   23.12    22.428   21.74    0       0       0       0.98    0.98    0.98    0.99   0         
  EDCSNJ1138050-1136318   11.634713   -11.608826   24.733   24.454   24.032   24.532   24.226   23.704   24.466   24.16    23.575   0       0       0       0.97    0.98    0.96    0.5    0         
  EDCSNJ1138050-1137056   11.634711   -11.618214   26.217   25.602   25.38    26.093   25.699   26.035   26.344   25.982   27.083   0       0       0       0.65    0.85    0.53    0.29   0         
  EDCSNJ1138050-1133198   11.634721   -11.555499   26.23    26.036   25.15    25.858   25.694   24.907   25.734   25.873   24.731   0       0       0       0.67    0.62    0.64    0.99   0         
  EDCSNJ1138050-1132245   11.634723   -11.540151   23.442   22.335   20.594   23.296   22.174   20.45    23.192   22.104   20.411   0       0       0       0.98    0.98    0.99    0.85   1         
  EDCSNJ1138049-1135241   11.6347     -11.590038   27.007   26.418   25.398   26.69    26.471   24.797   26.437   26.159   24.949   0       0       0       0.6     0.6     0.55    0.98   0         
  EDCSNJ1138050-1131240   11.634718   -11.523339   23.07    22.963   22.687   21.815   21.766   21.55    20.975   20.974   20.778   3       3       3       0.03    0.03    0.02    0.5    0         
  EDCSNJ1138049-1134567   11.634695   -11.58243    26.999   26.326   25.5     26.249   25.84    24.846   26.088   26.109   24.766   0       0       0       0.59    0.47    0.58    0.99   0         
  EDCSNJ1138049-1132045   11.634702   -11.534581   23.451   23.098   22.664   22.936   22.563   22.173   22.891   22.482   22.134   0       0       0       0.03    0.03    0.03    0.64   0         
  EDCSNJ1138049-1134208   11.634689   -11.572453   25.746   25.208   24.723   25.549   25.176   24.452   25.084   24.89    24.213   0       0       0       0.95    0.89    0.95    0.99   0         
  EDCSNJ1138049-1134497   11.634686   -11.580461   23.078   21.992   21.116   22.471   21.4     20.559   22.343   21.285   20.455   0       0       0       0.03    0.03    0.03    0.99   0         
  EDCSNJ1138049-1132159   11.634698   -11.537755   26.131   26.105   25.324   26.21    25.942   25.249   26.245   25.774   25.136   0       0       0       0.82    0.73    0.72    0.78   0         
  EDCSNJ1138048-1137311   11.634672   -11.625309   25.136   24.65    24.206   24.903   24.453   23.941   24.828   24.304   23.787   0       0       0       0.97    0.84    0.95    0.0    0         
  EDCSNJ1138049-1133515   11.634686   -11.564316   26.556   25.73    25.308   26.128   25.222   25.016   25.738   25.098   24.583   0       0       0       0.53    0.83    0.69    0.99   0         
  EDCSNJ1138048-1136146   11.634674   -11.604047   26.503   25.586   25.045   25.682   24.614   24.217   25.329   24.35    23.784   1       1       1       0.51    0.83    0.63    0.51   0         
  EDCSNJ1138048-1136167   11.634673   -11.604651   25.29    24.796   24.058   24.682   24.165   23.439   24.174   23.689   23.021   3       3       3       0.97    0.03    0.04    0.5    0         
  EDCSNJ1138048-1135447   11.634675   -11.595745   24.577   23.794   22.665   24.256   23.46    22.377   24.251   23.457   22.379   0       0       0       0.67    0.09    0.97    0.87   0         
  EDCSNJ1138048-1135146   11.634675   -11.587402   25.276   24.517   23.992   24.832   24.144   23.59    24.612   23.951   23.438   0       0       0       0.96    0.97    0.97    0.99   0         
  EDCSNJ1138048-1134075   11.63468    -11.568763   24.627   24.189   23.552   24.289   23.776   23.168   24.099   23.533   22.915   3       3       3       0.97    0.98    0.98    0.99   0         
  EDCSNJ1138049-1133163   11.634683   -11.55454    25.647   25.332   24.844   25.423   25.185   24.461   25.087   24.996   24.621   0       0       0       0.95    0.95    0.89    0.99   0         
  EDCSNJ1138048-1136470   11.634666   -11.613051   26.685   25.888   24.962   25.578   25.202   24.375   25.021   24.62    23.898   0       0       0       0.63    0.66    0.57    0.5    0         
  EDCSNJ1138048-1133467   11.634676   -11.562986   25.652   25.445   25.524   25.455   25.436   25.456   25.321   25.386   25.703   0       0       0       0.93    0.9     0.53    0.99   0         
  EDCSNJ1138048-1134113   11.634669   -11.569802   26.022   25.865   25.463   25.955   25.782   25.285   25.825   25.262   24.56    0       0       0       0.83    0.75    0.53    1.0    0         
  EDCSNJ1138048-1136362   11.634657   -11.61006    25.905   25.586   24.736   25.592   25.552   24.506   25.564   25.794   24.51    0       0       0       0.91    0.93    0.92    0.49   0         
  EDCSNJ1138049-1131179   11.634683   -11.521649   22.18    21.885   21.24    20.891   20.814   20.368   20.467   20.439   20.051   3       3       3       0.14    0.11    0.03    0.41   0         
  EDCSNJ1138048-1135100   11.634662   -11.5861     26.169   25.223   24.428   26.082   24.788   24.072   25.869   24.392   23.739   0       0       0       0.7     0.96    0.97    0.99   0         
  EDCSNJ1138048-1132458   11.63467    -11.546056   26.662   27.012   25.994   26.431   26.82    27.41    26.08    26.687   27.18    0       0       0       0.58    0.49    0.51    0.99   0         
  EDCSNJ1138048-1135272   11.634655   -11.590889   26.035   25.596   24.951   25.568   25.275   24.565   25.098   24.953   24.264   0       0       0       0.78    0.95    0.63    0.99   0         
  EDCSNJ1138047-1136437   11.634649   -11.612144   24.805   24.365   23.964   24.433   24.13    23.613   24.261   24.015   23.352   3       3       3       0.97    0.68    0.95    0.5    0         
  EDCSNJ1138048-1133549   11.63466    -11.565243   26.177   25.937   25.179   25.957   25.598   24.798   25.779   25.378   24.897   0       0       0       0.63    0.77    0.81    0.99   0         
  EDCSNJ1138048-1134376   11.634656   -11.577121   27.203   26.906   25.573   28.184   27.802   25.636   99.0     26.592   25.361   0       0       0       0.65    0.45    0.5     0.99   0         
  EDCSNJ1138048-1134563   11.634653   -11.582296   25.523   24.85    23.573   24.897   24.324   23.189   24.753   24.322   23.056   0       0       0       0.97    0.82    0.92    1.0    0         
  EDCSNJ1138047-1135544   11.634646   -11.598442   25.087   24.459   23.794   24.828   24.196   23.613   24.663   24.093   23.585   0       0       0       0.96    0.98    0.97    0.77   0         
  EDCSNJ1138048-1132099   11.634662   -11.536094   26.779   25.76    24.844   26.192   25.242   24.538   25.538   24.79    24.342   0       0       0       0.5     0.92    0.95    0.68   0         
  EDCSNJ1138047-1135079   11.634644   -11.585536   26.861   25.926   25.669   26.105   25.203   25.005   26.302   24.846   24.925   0       0       0       0.63    0.59    0.56    0.99   0         
  EDCSNJ1138047-1137323   11.634632   -11.625638   26.669   25.913   24.965   26.208   25.639   24.52    26.085   25.463   24.338   0       0       0       0.51    0.88    0.85    0.0    0         
  EDCSNJ1138047-1134064   11.634646   -11.568442   24.25    23.104   22.033   23.89    22.741   21.705   23.779   22.59    21.612   3       3       3       0.98    0.93    0.98    0.99   0         
  EDCSNJ1138047-1133311   11.634646   -11.55865    24.445   23.366   22.554   24.178   23.107   22.317   24.124   23.032   22.272   0       0       0       0.98    0.97    0.98    0.99   0         
  EDCSNJ1138047-1136013   11.634633   -11.60035    23.955   23.475   22.73    23.723   23.227   22.447   23.74    23.239   22.413   0       0       0       0.96    0.49    0.75    0.69   0         
  EDCSNJ1138047-1134339   11.634639   -11.57609    26.569   25.855   25.744   26.707   25.416   26.668   25.958   25.29    99.0     0       0       0       0.65    0.73    0.57    0.99   0         
  EDCSNJ1138047-1133175   11.634641   -11.55485    24.537   24.136   23.503   24.31    23.919   23.306   24.159   23.813   23.202   0       0       0       0.98    0.97    0.98    0.99   0         
  EDCSNJ1138046-1136574   11.634623   -11.615952   26.779   25.943   25.291   26.875   25.698   25.445   26.301   25.633   26.162   0       0       0       0.67    0.67    0.73    0.36   0         
  EDCSNJ1138046-1137477   11.634617   -11.629907   24.997   24.794   24.338   24.77    24.663   24.131   24.796   24.584   23.904   0       0       0       0.96    0.97    0.97    0.0    0         
  EDCSNJ1138046-1137397   11.634615   -11.627702   26.163   25.909   25.384   25.5     25.219   24.572   25.403   25.033   24.571   0       0       0       0.72    0.69    0.54    0.0    0         
  EDCSNJ1138046-1137554   11.634613   -11.632045   24.238   23.705   22.758   23.933   23.375   22.385   23.936   23.3     22.333   0       0       0       0.8     0.05    0.05    0.0    0         
  EDCSNJ1138046-1135262   11.634622   -11.590603   26.583   26.064   25.421   25.951   25.562   24.512   25.343   25.066   24.054   0       0       0       0.54    0.69    0.64    0.99   0         
  EDCSNJ1138047-1134093   11.634626   -11.569263   25.422   25.094   24.345   25.319   24.932   23.922   25.102   24.728   23.669   0       0       0       0.95    0.96    0.96    0.99   0         
  EDCSNJ1138046-1137045   11.634604   -11.617916   23.593   22.483   21.644   23.428   22.288   21.429   23.404   22.261   21.378   0       0       0       0.98    0.98    0.98    0.3    0         
  EDCSNJ1138046-1134262   11.634613   -11.57394    23.286   22.86    21.994   22.845   22.433   21.566   22.791   22.382   21.506   0       0       0       0.1     0.03    0.03    0.99   0         
  EDCSNJ1138046-1134587   11.63461    -11.582977   26.914   26.91    25.444   26.086   26.1     24.973   25.786   25.927   24.867   0       0       0       0.61    0.4     0.62    0.99   0         
  EDCSNJ1138046-1136438   11.634601   -11.612179   24.155   23.139   21.611   23.781   22.89    21.428   23.589   22.803   21.365   2       2       2       0.99    0.98    0.98    0.49   1         
  EDCSNJ1138046-1132325   11.634619   -11.542358   25.968   25.574   24.855   25.612   25.21    24.625   25.306   25.077   24.65    0       0       0       0.89    0.93    0.92    0.96   0         
  EDCSNJ1138046-1132176   11.634617   -11.538233   25.302   24.93    24.688   25.056   24.724   24.486   24.891   24.716   24.384   0       0       0       0.96    0.97    0.94    0.78   0         
  EDCSNJ1138045-1137515   11.634588   -11.630964   24.135   23.579   22.796   23.812   23.296   22.478   23.766   23.225   22.426   0       0       0       0.98    0.89    0.91    0.0    0         
  EDCSNJ1138045-1136044   11.634596   -11.601224   25.864   25.076   24.425   25.599   24.854   24.132   25.438   24.701   24.153   0       0       0       0.84    0.98    0.95    0.64   0         
  EDCSNJ1138045-1134062   11.634597   -11.568381   25.553   24.916   24.305   25.203   24.452   23.971   24.861   24.144   23.503   3       3       3       0.95    0.97    0.97    0.99   0         
  EDCSNJ1138046-1133092   11.634602   -11.552569   21.881   21.252   20.762   21.579   20.893   20.381   21.548   20.841   20.296   3       3       3       0.97    0.8     0.27    0.99   0         
  EDCSNJ1138046-1132113   11.634607   -11.536473   26.505   25.84    24.97    26.216   25.467   24.547   25.769   25.391   24.593   0       0       0       0.45    0.89    0.89    0.69   0         
  EDCSNJ1138046-1133474   11.634598   -11.563166   25.678   24.661   23.041   25.715   24.516   22.966   25.772   24.568   22.94    0       0       0       0.94    0.97    0.98    0.99   1         
  EDCSNJ1138046-1132138   11.6346     -11.537154   25.978   25.889   25.345   25.531   25.716   25.179   25.084   25.182   24.524   0       0       0       0.79    0.74    0.63    0.73   0         
  EDCSNJ1138045-1135118   11.634584   -11.586613   21.808   20.986   20.325   21.415   20.567   19.916   21.366   20.505   19.851   0       0       0       0.88    0.5     0.73    0.99   0         
  EDCSNJ1138046-1131474   11.634602   -11.52984    25.799   25.431   24.947   25.142   24.849   24.599   24.911   24.518   24.437   0       0       0       0.93    0.95    0.78    0.49   0         
  EDCSNJ1138045-1137244   11.634572   -11.623443   24.856   24.484   23.901   24.806   24.466   23.853   24.616   24.393   23.812   0       0       0       0.96    0.97    0.97    0.08   0         
  EDCSNJ1138044-1136321   11.634567   -11.60892    25.876   25.926   25.623   25.82    25.608   25.572   25.373   25.164   25.162   0       0       0       0.79    0.75    0.53    0.5    0         
  EDCSNJ1138044-1136380   11.634563   -11.610551   25.389   25.343   25.044   24.956   24.812   24.41    24.805   24.485   24.04    3       3       3       0.95    0.94    0.79    0.5    0         
  EDCSNJ1138045-1133194   11.634579   -11.555402   27.015   26.443   25.387   27.116   27.121   25.858   26.7     99.0     99.0     0       0       0       0.68    0.59    0.58    0.99   0         
  EDCSNJ1138045-1132195   11.634581   -11.538738   25.314   24.595   24.173   25.147   24.376   24.157   25.029   24.336   24.159   0       0       0       0.96    0.96    0.96    0.8    0         
  EDCSNJ1138044-1133504   11.634569   -11.564      26.493   25.892   25.435   26.457   25.605   25.084   26.727   25.807   24.899   0       0       0       0.7     0.73    0.48    0.99   0         
  EDCSNJ1138044-1134052   11.634568   -11.56812    24.357   24.012   23.454   24.064   23.669   23.09    24.038   23.572   23.035   3       3       3       0.57    0.06    0.05    0.98   0         
  EDCSNJ1138045-1133319   11.63457    -11.55886    25.142   24.837   24.61    25.042   24.612   24.625   24.739   24.35    24.547   0       0       0       0.97    0.96    0.95    0.99   0         
  EDCSNJ1138044-1135520   11.634554   -11.597772   24.056   23.52    23.15    23.579   23.06    22.758   23.457   22.93    22.639   0       0       0       0.89    0.1     0.57    0.8    0         
  EDCSNJ1138044-1134539   11.634558   -11.581633   26.504   25.547   24.876   26.98    25.876   25.432   26.765   26.231   27.234   0       0       0       0.62    0.95    0.92    0.99   0         
  EDCSNJ1138044-1133586   11.634563   -11.566267   25.75    25.526   24.753   25.511   25.27    24.541   25.665   25.537   24.8     0       0       0       0.92    0.92    0.89    1.0    0         
  EDCSNJ1138044-1136366   11.634546   -11.610162   24.059   23.813   23.506   23.681   23.414   23.089   23.53    23.26    22.941   2       2       2       0.93    0.18    0.24    0.5    0         
  EDCSNJ1138044-1133367   11.634557   -11.560193   24.988   24.424   23.876   24.697   24.241   23.645   24.557   24.21    23.607   3       3       3       0.97    0.98    0.98    0.99   1         
  EDCSNJ1138044-1134074   11.634554   -11.568716   26.185   25.848   24.953   25.992   25.346   24.678   26.035   25.323   24.583   3       3       3       0.75    0.8     0.9     1.0    0         
  EDCSNJ1138043-1136395   11.634541   -11.610964   25.592   25.03    24.236   24.947   24.431   23.794   24.868   24.285   23.908   2       2       2       0.87    0.02    0.05    0.5    0         
  EDCSNJ1138043-1136551   11.63454    -11.615315   26.939   26.002   25.207   26.899   25.724   25.154   26.781   25.698   25.22    0       0       0       0.63    0.56    0.6     0.39   0         
  EDCSNJ1138044-1132141   11.634551   -11.537237   25.325   25.068   25.071   25.108   24.911   25.024   24.772   24.52    24.668   0       0       0       0.96    0.96    0.87    0.73   0         
  EDCSNJ1138043-1133361   11.634538   -11.560041   25.361   25.078   24.21    24.882   24.711   23.857   24.542   24.543   23.658   3       3       3       0.95    0.96    0.96    1.0    0         
  EDCSNJ1138044-1131473   11.634548   -11.529806   25.626   25.441   24.913   25.644   25.129   24.776   25.356   24.644   24.492   0       0       0       0.95    0.94    0.89    0.5    0         
  EDCSNJ1138043-1133230   11.634538   -11.556386   25.373   25.13    24.777   25.104   24.708   24.595   24.898   24.508   24.663   0       0       0       0.96    0.96    0.95    1.0    0         
  EDCSNJ1138043-1137415   11.634517   -11.628206   25.676   25.221   24.31    25.496   24.848   24.113   25.584   24.892   24.128   0       0       0       0.94    0.78    0.97    0.0    0         
  EDCSNJ1138043-1137542   11.634516   -11.631714   25.413   25.151   24.874   25.011   24.88    24.857   24.966   24.888   25.465   0       0       0       0.96    0.23    0.48    0.0    0         
  EDCSNJ1138043-1133273   11.634536   -11.557579   25.111   24.931   24.555   24.731   24.46    24.216   24.589   24.218   24.157   0       0       0       0.83    0.69    0.53    0.99   0         
  EDCSNJ1138044-1131323   11.634548   -11.525638   23.956   23.595   23.108   22.846   22.776   22.427   22.052   22.096   21.805   3       3       3       0.03    0.02    0.01    0.5    0         
  EDCSNJ1138043-1135299   11.634521   -11.591629   26.287   25.598   25.101   25.877   25.361   24.948   25.915   25.378   25.073   0       0       0       0.69    0.21    0.25    0.99   0         
  EDCSNJ1138042-1137579   11.634503   -11.632742   26.007   25.607   25.171   25.808   25.265   24.883   25.948   24.603   24.545   3       3       3       0.8     0.9     0.67    0.0    0         
  EDCSNJ1138043-1133104   11.634525   -11.552894   25.825   25.588   24.872   25.57    25.039   24.106   25.253   24.93    23.805   1       1       1       0.93    0.76    0.02    0.99   0         
  EDCSNJ1138042-1136503   11.634506   -11.613975   26.299   25.811   25.353   26.075   25.516   25.247   26.169   25.905   25.382   0       0       0       0.68    0.72    0.51    0.45   0         
  EDCSNJ1138042-1137595   11.634497   -11.633191   24.671   24.082   23.652   24.592   23.801   23.56    24.582   23.589   23.422   2       2       2       0.97    0.98    0.98    0.0    0         
